value,var,paired,file,query,target,tool,type,perc,value_dbl
61.01%,perc_reads_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,61.01
13.4585%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,13.4585
2000000000,total_bases,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,2e9
53.58%,total_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,53.58
98.64%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,98.64
0.73%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,0.73
0.0%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,0.0
45.67%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,45.67
54.33%,perc_bases_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,54.33
0.1815%,perc_bases_insertions,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,NA
100.0%,insertion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,NA
100.0%,deletion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,NA
100.0%,skipping_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,NA
100.0%,junction_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,TRUE,100.0
0,junction_none_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,NaN
0,junction_left_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,NaN
0,junction_right_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,NaN
0,junction_both_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga,single,FALSE,NaN
20000000,total_reads,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,2e7
60.83%,total_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,60.83
99.71%,unique_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,99.71
0.17%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.17
0(0.0)%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.0
38.99%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,38.99
61.01%,perc_reads_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,61.01
13.4585%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,13.4585
2000000000,total_bases,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,2e9
53.58%,total_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,53.58
98.64%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,98.64
0.73%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.73
0(0.0)%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.0
45.67%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,45.67
54.33%,perc_bases_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,54.33
0.1815%,perc_bases_insertions,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,NA
100.0%,insertion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,NA
100.0%,deletion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,NA
100.0%,skipping_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,NA
100.0%,junction_fn,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,100.0
20000000,total_reads,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,2e7
60.83%,total_read_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,60.83
99.71%,unique_read_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,99.71
0.17%,perc_reads_incorrect,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.17
0(0.0)%,perc_reads_ambiguous,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.0
38.99%,perc_reads_unaligned,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,38.99
61.01%,perc_reads_aligned,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,61.01
2000000000,total_bases,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,2e9
53.58%,total_bases_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,53.58
98.64%,unique_bases_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,98.64
0.73%,perc_bases_incorrect,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.73
0(0.0)%,perc_bases_ambiguous,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,0.0
45.67%,perc_bases_unaligned,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,45.67
54.33%,perc_bases_aligned,pairs,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,TRUE,54.33
0,junction_none_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_none_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_left_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_left_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_right_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_right_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_both_n,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_both_perc,single,statistics_AdaptersV3/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga,multi,FALSE,NaN
20000000,total_reads,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,2e7
75.15%,total_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,75.15
97.42%,unique_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,97.42
1.98%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,1.98
0.0%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,0.0
22.86%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,22.86
77.14%,perc_reads_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,77.14
13.4585%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,13.4585
2000000000,total_bases,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,2e9
65.16%,total_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,65.16
96.03%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,96.03
2.69%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,2.69
0.0%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,0.0
32.14%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,32.14
67.86%,perc_bases_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,67.86
0.1815%,perc_bases_insertions,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,insertion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,deletion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,skipping_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,junction_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,TRUE,100.0
0,junction_none_n,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_left_n,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_right_n,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_both_n,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,single,FALSE,NaN
20000000,total_reads,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,FALSE,2e7
75.15%,total_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,75.15
97.42%,unique_read_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,97.42
1.98%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,1.98
0(0.0)%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,0.0
22.86%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,22.86
77.14%,perc_reads_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,77.14
13.4585%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,13.4585
2000000000,total_bases,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,FALSE,2e9
65.16%,total_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,65.16
96.03%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,96.03
2.69%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,2.69
0(0.0)%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,0.0
32.14%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,32.14
67.86%,perc_bases_aligned,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,67.86
0.1815%,perc_bases_insertions,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,insertion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,deletion_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,skipping_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,junction_fn,single,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,100.0
20000000,total_reads,pairs,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,FALSE,2e7
75.15%,total_read_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,75.15
97.42%,unique_read_accuracy,pairs,statistics_AdaptersV3/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t3r1,biokanga_U3,multi,TRUE,97.42
